"m_id","me_id","employer_name","pln_acronym","tier_no","hire_dt","term_dt","total_service","hire_yr","employer_name_duplicate","level","combined_id","birth_dt","age_based_on_2024","age_at_hire"
107796,197561,"DEPARTMENT OF CORRECTIONS","CORP",1,"1993-09-06","2018-09-28",25.062,1993,"DEPARTMENT OF CORRECTIONS - CORP","State","107796-197561",1960,64,33
81837,137763,"DEPARTMENT OF CORRECTIONS","CORP",1,"1993-09-13","1994-07-21",0.854,1993,"DEPARTMENT OF CORRECTIONS - CORP","State","81837-137763",1960,64,33
5987,236066,"DEPARTMENT OF CORRECTIONS","CORP",1,"1993-10-04","",30.806,1993,"DEPARTMENT OF CORRECTIONS - CORP","State","5987-236066",1969,55,24
35472,133774,"DEPARTMENT OF CORRECTIONS","CORP",1,"1993-10-04","2019-08-02",25.829,1993,"DEPARTMENT OF CORRECTIONS - CORP","State","35472-133774",1963,61,30
117343,222039,"DEPT OF JUVENILE CORRECTIONS","CORP",1,"1993-10-16","2010-01-08",16.233,1993,"DEPT OF JUVENILE CORRECTIONS-CORP","State","117343-222039",1956,68,37
5358,143033,"DEPARTMENT OF CORRECTIONS","CORP",1,"1993-10-25","2019-02-22",25.331,1993,"DEPARTMENT OF CORRECTIONS - CORP","State","5358-143033",1959,65,34
97089,169903,"DEPARTMENT OF CORRECTIONS","CORP",1,"1993-11-01","2019-10-25",26.092,1993,"DEPARTMENT OF CORRECTIONS - CORP","State","97089-169903",1967,57,26
82146,213964,"DEPARTMENT OF CORRECTIONS","CORP",1,"1993-11-29","2020-01-31",26.174,1993,"DEPARTMENT OF CORRECTIONS - CORP","State","82146-213964",1969,55,24
19410,248994,"DEPARTMENT OF CORRECTIONS","CORP",1,"1993-11-29","2017-08-25",23.74,1993,"DEPARTMENT OF CORRECTIONS - CORP","State","19410-248994",1963,61,30
113727,160231,"DEPARTMENT OF CORRECTIONS","CORP",1,"1993-11-29","2019-05-31",25.503,1993,"DEPARTMENT OF CORRECTIONS - CORP","State","113727-160231",1965,59,28
56051,151344,"DEPT OF JUVENILE CORRECTIONS","CORP",1,"1993-11-29","",30.653,1993,"DEPT OF JUVENILE CORRECTIONS-CORP","State","56051-151344",1964,60,29
6373,197947,"DEPARTMENT OF CORRECTIONS","CORP",1,"1993-12-27","2018-05-31",24.427,1993,"DEPARTMENT OF CORRECTIONS - CORP","State","6373-197947",1970,54,23
89354,167568,"DEPARTMENT OF CORRECTIONS","CORP",1,"1993-12-27","2020-01-30",26.094,1993,"DEPARTMENT OF CORRECTIONS - CORP","State","89354-167568",1962,62,31
112822,201056,"DEPT OF JUVENILE CORRECTIONS","CORP",1,"1994-01-10","",30.538,1994,"DEPT OF JUVENILE CORRECTIONS-CORP","State","112822-201056",1958,66,36
23010,141701,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-01-17","2020-01-31",26.04,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","23010-141701",1962,62,32
22541,153067,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-02-07","2019-04-26",25.229,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","22541-153067",1954,70,40
9254,167515,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-03-28","2020-04-22",26.073,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","9254-167515",1969,55,25
93127,228695,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-03-28","2019-06-28",25.254,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","93127-228695",1970,54,24
14190,169698,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-04-11","",30.289,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","14190-169698",1966,58,28
10451,165802,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-05-02","",30.231,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","10451-165802",1970,54,24
32068,223193,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-05-02","2022-05-27",28.071,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","32068-223193",1960,64,34
50413,263581,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-05-02","",30.231,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","50413-263581",1953,71,41
54069,145918,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-05-02","",30.231,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","54069-145918",1966,58,28
4012,198079,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-06-06","",30.136,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","4012-198079",1961,63,33
75175,133445,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-06-13","2017-08-25",23.203,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","75175-133445",1958,66,36
44911,130090,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-06-13","2018-06-29",24.047,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","44911-130090",1962,62,32
30464,173050,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-06-13","2017-07-01",23.053,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","30464-173050",1963,61,31
53674,132126,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-06-27","2020-01-24",25.58,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","53674-132126",1970,54,24
64171,195803,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-06-27","2020-08-14",26.136,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","64171-195803",1953,71,41
54000,215665,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-06-27","2019-06-28",25.005,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","54000-215665",1954,70,40
112321,207420,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-07-18","",30.021,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","112321-207420",1971,53,23
26927,156458,"MARICOPA COUNTY","CORP",1,"1994-07-18","2020-12-15",26.415,1994,"MARICOPA COUNTY - CORP","County","26927-156458",1949,75,45
96495,153686,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-07-18","2018-04-01",23.707,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","96495-153686",1969,55,25
31981,233326,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-07-25","2021-12-30",27.436,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","31981-233326",1969,55,25
93143,220173,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-08-01","2018-02-28",23.581,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","93143-220173",1970,54,24
4732,184993,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-08-01","2019-08-13",25.035,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","4732-184993",1959,65,35
68648,251391,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-08-01","2023-09-08",29.106,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","68648-251391",1963,61,31
57463,233287,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-08-01","2018-12-21",24.392,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","57463-233287",1969,55,25
89656,172231,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-08-15","2020-04-30",25.711,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","89656-172231",1960,64,34
42056,191966,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-08-29","2021-11-05",27.19,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","42056-191966",1970,54,24
63343,152327,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-09-06","2021-09-30",27.069,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","63343-152327",1957,67,37
33707,150199,"DEPT OF JUVENILE CORRECTIONS","CORP",1,"1994-09-06","2019-05-08",24.671,1994,"DEPT OF JUVENILE CORRECTIONS-CORP","State","33707-150199",1958,66,36
88790,265258,"PIMA COUNTY","CORP",1,"1994-09-11","2018-12-07",24.241,1994,"PIMA COUNTY - CORP","County","88790-265258",1970,54,24
120010,263040,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-09-12","2005-04-06",10.568,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","120010-263040",1954,70,40
54325,209366,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-09-12","2022-03-31",27.551,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","54325-209366",1965,59,29
114866,215415,"LA PAZ COUNTY","CORP",2,"1994-09-16","2023-02-12",28.411,1994,"LA PAZ COUNTY DETENTION","County","114866-215415",1961,63,33
110878,205581,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-09-19","2020-09-18",26.001,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","110878-205581",1962,62,32
111663,136682,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-09-19","2012-06-30",17.782,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","111663-136682",1959,65,35
37387,221928,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-09-19","2017-12-15",23.242,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","37387-221928",1972,52,22
66446,146854,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-09-26","",29.829,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","66446-146854",1955,69,39
657,172194,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-09-26","2017-10-20",23.069,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","657-172194",1958,66,36
66379,138275,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-10-10","2018-03-26",23.461,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","66379-138275",1962,62,32
107539,200663,"MARICOPA COUNTY","CORP",1,"1994-10-11","2020-08-17",25.854,1994,"MARICOPA COUNTY - CORP","County","107539-200663",1970,54,24
65772,145127,"MARICOPA COUNTY","CORP",1,"1994-10-11","2020-12-31",26.226,1994,"MARICOPA COUNTY - CORP","County","65772-145127",1969,55,25
108284,238220,"MARICOPA COUNTY","CORP",1,"1994-10-11","",29.788,1994,"MARICOPA COUNTY - CORP","County","108284-238220",1970,54,24
99139,252041,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-10-24","",29.752,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","99139-252041",1966,58,28
98059,245747,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-10-24","",29.752,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","98059-245747",1970,54,24
31560,252267,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-11-07","2023-06-16",28.608,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","31560-252267",1965,59,29
86848,191597,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-11-07","2021-04-30",26.48,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","86848-191597",1967,57,27
42287,238423,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-11-07","2019-11-08",25.005,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","42287-238423",1967,57,27
86827,173177,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-12-19","",29.599,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","86827-173177",1958,66,36
27500,243198,"DEPARTMENT OF CORRECTIONS","CORP",1,"1994-12-27","2017-08-25",22.664,1994,"DEPARTMENT OF CORRECTIONS - CORP","State","27500-243198",1965,59,29
89599,248946,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-01-02","2018-04-21",23.302,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","89599-248946",1962,62,33
97791,261041,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-01-03","2020-01-10",25.021,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","97791-261041",1967,57,28
86715,136063,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-01-07","2018-06-01",23.4,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","86715-136063",1959,65,36
63987,215678,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-01-16","",29.522,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","63987-215678",1962,62,33
55273,258247,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-01-16","2020-06-26",25.446,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","55273-258247",1973,51,22
77086,225449,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-01-21","2015-12-01",24.204,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","77086-225449",1964,60,31
77268,254035,"PIMA COUNTY","CORP",1,"1995-01-22","2006-08-01",11.526,1995,"PIMA COUNTY - CORP","County","77268-254035",1956,68,39
1293,259866,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-01-30","2018-05-18",23.299,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","1293-259866",1960,64,35
124213,262235,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-01-30","2022-12-23",27.899,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","124213-262235",1968,56,27
48240,168613,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-01-30","2020-01-31",25.005,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","48240-168613",1957,67,38
85740,261999,"MARICOPA COUNTY","CORP",1,"1995-02-27","",29.407,1995,"MARICOPA COUNTY - CORP","County","85740-261999",1960,64,35
46728,209238,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-02-27","2014-09-09",19.535,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","46728-209238",1960,64,35
89607,227449,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-02-27","",29.407,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","89607-227449",1970,54,25
64647,215510,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-03-06","",29.388,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","64647-215510",1958,66,37
94186,251248,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-03-06","",29.388,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","94186-251248",1958,66,37
73897,141186,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-03-06","",29.388,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","73897-141186",1963,61,32
103213,167740,"YUMA COUNTY","CORP",1,"1995-03-08","1998-07-04",3.326,1995,"YUMA COUNTY - CORP","County","103213-167740",1969,55,26
64946,242193,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-03-13","",29.369,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","64946-242193",1970,54,25
23564,205530,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-03-13","",29.369,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","23564-205530",1963,61,32
38239,167710,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-03-13","2023-10-27",28.627,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","38239-167710",1968,56,27
91028,213602,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-03-27","2023-12-15",28.723,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","91028-213602",1973,51,22
98284,206523,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-04-08","",29.298,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","98284-206523",1971,53,24
24575,239805,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-04-10","2021-10-18",26.527,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","24575-239805",1963,61,32
30723,233039,"MARICOPA COUNTY","CORP",1,"1995-04-24","2021-07-01",26.19,1995,"MARICOPA COUNTY - CORP","County","30723-233039",1974,50,21
47603,157855,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-04-24","",29.254,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","47603-157855",1970,54,25
123982,150823,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-04-24","",29.254,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","123982-150823",1964,60,31
10479,139450,"PIMA COUNTY","CORP",1,"1995-05-14","2018-05-26",23.036,1995,"PIMA COUNTY - CORP","County","10479-139450",1966,58,29
31031,258320,"PIMA COUNTY","CORP",1,"1995-05-14","2021-12-01",26.554,1995,"PIMA COUNTY - CORP","County","31031-258320",1965,59,30
7137,158623,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-06-12","",29.12,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","7137-158623",1968,56,27
84067,196683,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-06-19","2017-09-29",22.283,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","84067-196683",1968,56,27
65233,142739,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-06-19","2009-11-21",14.428,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","65233-142739",1966,58,29
46613,151866,"MARICOPA COUNTY","CORP",1,"1995-06-26","2020-11-21",25.41,1995,"MARICOPA COUNTY - CORP","County","46613-151866",1966,58,29
73922,255785,"MARICOPA COUNTY","CORP",1,"1995-06-26","2017-12-02",22.439,1995,"MARICOPA COUNTY - CORP","County","73922-255785",1975,49,20
40823,252569,"COCHISE COUNTY","CORP",1,"1995-06-26","2018-03-31",22.765,1995,"COCHISE COUNTY - CORP","County","40823-252569",1956,68,39
39497,128293,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-07-03","2023-08-31",28.164,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","39497-128293",1969,55,26
59608,175010,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-07-31","2018-04-20",22.724,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","59608-175010",1972,52,23
124119,217734,"DEPT OF JUVENILE CORRECTIONS","CORP",1,"1995-08-07","2018-12-21",23.376,1995,"DEPT OF JUVENILE CORRECTIONS-CORP","State","124119-217734",1964,60,31
122741,141287,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-08-14","",28.947,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","122741-141287",1973,51,22
59369,155192,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-08-21","2017-08-25",25.015,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","59369-155192",1959,65,36
14213,218146,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-08-28","2023-10-31",28.178,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","14213-218146",1970,54,25
10089,225460,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-08-28","2019-05-17",23.721,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","10089-225460",1957,67,38
81655,225841,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-08-28","2022-08-28",27.003,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","81655-225841",1961,63,34
9570,158955,"PIMA COUNTY","CORP",1,"1995-09-10","2018-01-27",22.385,1995,"PIMA COUNTY - CORP","County","9570-158955",1961,63,34
16621,153653,"PIMA COUNTY","CORP",1,"1995-09-10","",28.873,1995,"PIMA COUNTY - CORP","County","16621-153653",1968,56,27
51868,218576,"PIMA COUNTY","CORP",1,"1995-09-10","2018-09-14",23.014,1995,"PIMA COUNTY - CORP","County","51868-218576",1958,66,37
120081,250800,"PIMA COUNTY","CORP",1,"1995-09-10","2018-08-25",22.96,1995,"PIMA COUNTY - CORP","County","120081-250800",1951,73,44
79532,197541,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-09-11","",28.871,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","79532-197541",1970,54,25
1234,133638,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-09-11","",28.871,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","1234-133638",1973,51,22
62374,191627,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-09-11","",28.871,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","62374-191627",1973,51,22
115038,160296,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-09-11","",28.871,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","115038-160296",1965,59,30
20103,206321,"PIMA COUNTY","CORP",1,"1995-09-17","2021-11-19",26.177,1995,"PIMA COUNTY - CORP","County","20103-206321",1962,62,33
124651,243149,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-09-18","2024-02-29",28.452,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","124651-243149",1956,68,39
16240,265095,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-09-25","",28.832,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","16240-265095",1970,54,25
54833,251247,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-10-02","2021-11-12",26.116,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","54833-251247",1959,65,36
101495,134116,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-10-02","2017-11-30",22.166,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","101495-134116",1969,55,26
87280,210453,"MARICOPA COUNTY","CORP",1,"1995-10-02","2020-10-31",25.084,1995,"MARICOPA COUNTY - CORP","County","87280-210453",1955,69,40
46788,179118,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-10-09","2018-10-19",23.031,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","46788-179118",1961,63,34
106573,214369,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-10-16","2019-12-27",24.2,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","106573-214369",1966,58,29
67585,223050,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-10-23","",28.756,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","67585-223050",1966,58,29
109871,172305,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-11-06","",28.717,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","109871-172305",1973,51,22
99703,205821,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-11-13","2017-08-04",21.728,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","99703-205821",1972,52,23
42071,126683,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-11-13","2012-06-30",16.632,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","42071-126683",1958,66,37
69006,254327,"DEPT OF JUVENILE CORRECTIONS","CORP",1,"1995-11-20","2019-08-23",23.759,1995,"DEPT OF JUVENILE CORRECTIONS-CORP","State","69006-254327",1973,51,22
4024,255408,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-11-27","2023-03-31",27.343,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","4024-255408",1969,55,26
83664,265447,"MARICOPA COUNTY","CORP",1,"1995-12-11","2021-08-18",25.689,1995,"MARICOPA COUNTY - CORP","County","83664-265447",1971,53,24
74168,265252,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-12-18","2021-01-15",25.081,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","74168-265252",1959,65,36
98318,232423,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-12-18","2020-12-25",25.024,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","98318-232423",1970,54,25
59861,190505,"DEPARTMENT OF CORRECTIONS","CORP",1,"1995-12-26","2018-02-23",22.166,1995,"DEPARTMENT OF CORRECTIONS - CORP","State","59861-190505",1968,56,27
81504,166345,"DEPARTMENT OF CORRECTIONS","CORP",1,"1996-01-06","",28.55,1996,"DEPARTMENT OF CORRECTIONS - CORP","State","81504-166345",1964,60,32
41023,227729,"DEPARTMENT OF CORRECTIONS","CORP",1,"1996-01-15","2007-08-01",11.546,1996,"DEPARTMENT OF CORRECTIONS - CORP","State","41023-227729",1969,55,27
49742,210922,"DEPARTMENT OF CORRECTIONS","CORP",1,"1996-01-15","2017-12-30",21.96,1996,"DEPARTMENT OF CORRECTIONS - CORP","State","49742-210922",1965,59,31
73526,155892,"MARICOPA COUNTY","CORP",1,"1996-01-16","2017-11-04",21.804,1996,"MARICOPA COUNTY - CORP","County","73526-155892",1971,53,25
75588,264326,"DEPARTMENT OF CORRECTIONS","CORP",1,"1996-01-29","2021-02-05",25.024,1996,"DEPARTMENT OF CORRECTIONS - CORP","State","75588-264326",1974,50,22
46773,226454,"DEPARTMENT OF CORRECTIONS","CORP",1,"1996-01-29","",28.487,1996,"DEPARTMENT OF CORRECTIONS - CORP","State","46773-226454",1974,50,22
101211,179278,"DEPT OF JUVENILE CORRECTIONS","CORP",1,"1996-02-05","2017-08-26",21.558,1996,"DEPT OF JUVENILE CORRECTIONS-CORP","State","101211-179278",1952,72,44
110970,151220,"DEPT OF JUVENILE CORRECTIONS","CORP",1,"1996-02-05","1997-01-02",0.912,1996,"DEPT OF JUVENILE CORRECTIONS-CORP","State","110970-151220",1970,54,26
66723,141679,"DEPARTMENT OF CORRECTIONS","CORP",1,"1996-02-05","2023-03-29",27.146,1996,"DEPARTMENT OF CORRECTIONS - CORP","State","66723-141679",1974,50,22
123493,156656,"DEPARTMENT OF CORRECTIONS","CORP",1,"1996-02-05","",28.468,1996,"DEPARTMENT OF CORRECTIONS - CORP","State","123493-156656",1974,50,22
39759,210858,"MARICOPA COUNTY","CORP",1,"1996-02-12","2021-11-13",25.755,1996,"MARICOPA COUNTY - CORP","County","39759-210858",1976,48,20
90509,141990,"MARICOPA COUNTY","CORP",1,"1996-02-12","2019-04-13",23.168,1996,"MARICOPA COUNTY - CORP","County","90509-141990",1967,57,29
